Date,Open,High,Low,Close,Volume,MarCap,매도_금융투자,매수_금융투자,순매수_금융투자,매도_보험,매수_보험,순매수_보험,매도_투신,매수_투신,순매수_투신,매도_사모,매수_사모,순매수_사모,매도_은행,매수_은행,순매수_은행,매도_기타금융,매수_기타금융,순매수_기타금융,매도_연기금 등,매수_연기금 등,순매수_연기금 등,매도_기관합계,매수_기관합계,순매수_기관합계,매도_기타법인,매수_기타법인,순매수_기타법인,매도_개인,매수_개인,순매수_개인,매도_외국인,매수_외국인,순매수_외국인,매도_기타외국인,매수_기타외국인,순매수_기타외국인,매도_전체,매수_전체,순매수_전체,kalman_ma,target,r
2020-11-24,2616.28,2628.52,2605.03,2617.76,1364506405,1797825354983515,21559289,13990164,-7569125,2985211,1381875,-1603336,7527563,3740724,-3786839,3660575,2002291,-1658284,169954,266623,96669,158021,110683,-47338,25733539,20944593,-4788946,61794152,42436953,-19357199,7539400,7042700,-496700,1196170408,1200393162,4222754,96139875,112021490,15881615,2862570,2612100,-250470,1364506405,1364506405,0,2486.438261963629,1.0,0.005811887211025827
2020-11-25,2637.34,2642.26,2583.41,2601.54,1410104868,1786075295495671,18607175,19182308,575133,1849391,1240826,-608565,8937422,4190633,-4746789,4246176,2306894,-1939282,154710,134247,-20463,487646,167179,-320467,31130912,28164572,-2966340,65413432,55386659,-10026773,13195907,7610997,-5584910,1209737782,1230052723,20314941,119070392,114038918,-5031474,2687355,3015571,328216,1410104868,1410104868,0,2497.3873058132385,1.0,-0.006215412877851212
2020-11-26,2605.73,2625.97,2592.43,2625.91,1387435238,1803103424613782,14775301,9874659,-4900642,2331878,2010365,-321513,7360297,3153754,-4206543,2634965,1842138,-792827,147795,109467,-38328,92964,173872,80908,22250112,19045044,-3205068,49593312,36209299,-13384013,10356877,7365547,-2991330,1247789471,1269977838,22188367,75572964,70452906,-5120058,4122614,3429648,-692966,1387435238,1387435238,0,2509.61301706945,1.0,0.009323925260470241
2020-11-27,2624.8,2635.0,2618.47,2633.45,1196041606,1808171429285453,12223019,10504154,-1718865,1482297,1190559,-291738,4534082,3750499,-783583,3285487,1723968,-1561519,189636,93697,-95939,116845,127944,11099,15053805,13687922,-1365883,36885171,31078743,-5806428,8214411,7087021,-1127390,1070822853,1085743167,14920314,77594396,69314038,-8280358,2524775,2818637,293862,1196041606,1196041606,0,2521.393000408029,1.0,0.0028672709857017068
2020-11-30,2648.05,2648.66,2591.34,2591.34,1311831336,1779635399547144,15286705,19034725,3748020,1521570,1765698,244128,7453102,4697756,-2755346,2115197,2001153,-114044,126109,353095,226986,55969,104831,48862,17942164,19965724,2023560,44500816,47922982,3422166,7219112,10120778,2901666,1037630765,1076086908,38456143,220100655,175238304,-44862351,2379988,2462364,82376,1311831336,1311831336,0,2528.046703286426,1.0,-0.016119657184179733
2020-12-01,2613.42,2638.87,2611.67,2634.25,1151129297,1809494578238153,11003866,15442901,4439035,1480891,1082983,-397908,5829674,3753746,-2075928,2341216,2189941,-151275,299789,217891,-81898,283294,119473,-163821,18370265,18880220,509955,39608995,41687155,2078160,5777032,5215845,-561187,1017941812,1024334060,6392248,85337219,77535499,-7801720,2464239,2356738,-107501,1151129297,1151129297,0,2538.1492835995273,1.0,0.016423395060729595
2020-12-02,2645.88,2677.26,2644.53,2675.9,1076203655,1838364843453852,17587203,15689767,-1897436,1648545,1833733,185188,5515384,5440193,-75191,1901480,1521606,-379874,330027,144029,-185998,444229,210803,-233426,19372347,19352218,-20129,46799215,44192349,-2606866,5969546,5825404,-144142,942704707,938454820,-4249887,78794357,85753765,6959408,1935830,1977317,41487,1076203655,1076203655,0,2551.252809748779,1.0,0.015687260862463002
2020-12-03,2686.38,2696.22,2672.85,2696.22,817065939,1852628727864506,15245161,13355547,-1889614,1936462,1374682,-561780,6251568,3969430,-2282138,2595290,1565222,-1030068,104899,72143,-32756,193037,373212,180175,17152028,17203618,51590,43478445,37913854,-5564591,4791414,4633587,-157827,692449312,700580841,8131529,74653067,71870094,-2782973,1693701,2067563,373862,817065939,817065939,0,2565.0428024099992,1.0,0.007565019734692208
2020-12-04,2705.34,2742.77,2705.34,2731.45,1778896587,1877444703497805,17269524,18400296,1130772,3074305,2392887,-681418,8444178,6842994,-1601184,3565379,2684639,-880740,361111,138517,-222594,404738,434552,29814,29751270,25977884,-3773386,62870505,56871769,-5998736,7357301,6577044,-780257,1599644153,1612693420,13049267,105274307,99201989,-6072318,3750321,3552365,-197956,1778896587,1778896587,0,2580.8722740964113,1.0,0.012981811630797778
2020-12-07,2738.11,2754.01,2711.42,2745.44,1499265153,1888221381669925,19767660,11532679,-8234981,2672550,1091477,-1581073,9067630,4628447,-4439183,3957850,1013013,-2944837,334666,72469,-262197,376640,459166,82526,24181456,20012363,-4169093,60358452,38809614,-21548838,6738340,6673841,-64499,1332122846,1357077767,24954921,96681619,93501390,-3180229,3363896,3202541,-161355,1499265153,1499265153,0,2596.5267661821827,1.0,0.005108749829720925
2020-12-08,2745.13,2747.45,2700.92,2700.93,1415239942,1857599327331940,13343887,13642566,298679,2119557,919294,-1200263,8005587,4105494,-3900093,3528313,1233028,-2295285,418581,63053,-355528,331577,440926,109349,22882083,22144443,-737640,50629585,42548804,-8080781,5302954,5159372,-143582,1253939383,1271947430,18008047,102354757,92588920,-9765837,3013263,2995416,-17847,1415239942,1415239942,0,2606.4581156527797,1.0,-0.016345195407815375
2020-12-09,2703.3,2755.47,2703.3,2755.47,1252304581,1894556865472972,12058327,18820488,6762161,2122817,1721872,-400945,6421884,4935438,-1486446,1912094,2651774,739680,275976,572608,296632,141039,532349,391310,23906975,23704070,-202905,46839112,52938599,6099487,5737613,5485355,-252258,1108910543,1095071256,-13839287,88484360,96232622,7748262,2332953,2576749,243796,1252304581,1252304581,0,2620.632859524285,1.0,0.019991868818250748
2020-12-10,2750.34,2765.46,2718.7,2746.46,1227651010,1889374447167521,30425827,44995393,14569566,4864713,5492447,627734,20415300,14533114,-5882186,3706190,3175905,-530285,205693,372224,166531,226544,559475,332931,33269949,32103520,-1166429,93114216,101232078,8117862,6113910,5203317,-910593,1003127922,1007225498,4097576,122586514,111623520,-10962994,2708448,2366597,-341851,1227651010,1227651010,0,2632.6021564440607,1.0,-0.0032752172616604376
2020-12-11,2754.16,2781.04,2754.16,2770.06,1215239032,1906299604955606,15396245,41666399,26270154,2125645,2354004,228359,34516240,11817593,-22698647,2767189,3629832,862643,267507,112039,-155468,252868,287179,34311,18211627,22197570,3985943,73537321,82064616,8527295,25957099,5605840,-20351259,1006934568,1009225269,2290701,106707258,115849037,9141779,2102786,2494270,391484,1215239032,1215239032,0,2645.677823086828,1.0,0.008556170910529378
2020-12-14,2769.43,2782.79,2755.29,2762.2,1113630947,1901627365336434,19852029,11851356,-8000673,2846635,1976712,-869923,5839910,4748347,-1091563,2239365,1444764,-794601,167498,81658,-85840,183034,293955,110921,18024460,16690757,-1333703,49152931,37087549,-12065382,6309663,6368064,58401,958595609,985921509,27325900,97151550,81788988,-15362562,2421194,2464837,43643,1113630947,1113630947,0,2656.76198607376,1.0,-0.0028415169527869336
2020-12-15,2763.65,2769.37,2735.08,2756.82,1093522786,1897677116864841,14343489,13463134,-880355,1822078,1874752,52674,7165609,6584453,-581156,2614186,2328226,-285960,174647,60933,-113714,165048,239314,74266,20851317,18512013,-2339304,47136374,43062825,-4073549,11043910,6436413,-4607497,930547456,949458970,18911514,102710802,92494149,-10216653,2084244,2070429,-13815,1093522786,1093522786,0,2666.2799968412173,1.0,-0.0019496221083186134
2020-12-16,2763.64,2781.08,2761.5,2771.79,1166637812,1907811219051220,9826931,15130634,5303703,1989963,1183171,-806792,4773624,4737475,-36149,1730972,1364520,-366452,199067,45101,-153966,281033,215637,-65396,18449980,17473158,-976822,37251570,40149696,2898126,8931972,6325649,-2606323,1030500731,1032699454,2198723,87605647,84998788,-2606859,2347892,2464225,116333,1166637812,1166637812,0,2676.316627659015,1.0,0.005415479328776706
2020-12-17,2769.89,2772.71,2742.25,2770.43,1015484002,1906419279762760,12317241,16389269,4072028,2156393,2445621,289228,6050168,3231214,-2818954,3130988,2763880,-367108,294697,254932,-39765,342769,230094,-112675,22114060,21178734,-935326,46406316,46493744,87428,6406691,4938571,-1468120,870694368,880552989,9858621,90299387,81496104,-8803283,1677240,2002594,325354,1015484002,1015484002,0,2685.2691548595203,1.0,-0.0004907780735148739
2020-12-18,2770.95,2782.15,2762.8,2772.18,1059143711,1907350242179315,18607155,18050185,-556970,2128110,1848836,-279274,5390710,4914295,-476415,4373851,2021704,-2352147,203803,51608,-152195,532463,377152,-155311,21081552,17587522,-3494030,52317644,44851302,-7466342,8337807,6891040,-1446767,891753439,905809599,14056160,104357404,98756088,-5601316,2377417,2835682,458265,1059143711,1059143711,0,2693.536542222073,1.0,0.0006314714757676315
2020-12-21,2771.98,2780.24,2747.09,2778.65,1139513643,1911737300659013,15894876,14582824,-1312052,1753576,1433113,-320463,4722780,3877932,-844848,6777532,2450228,-4327304,157000,69838,-87162,245371,201744,-43627,17438763,18062441,623678,46989898,40678120,-6311778,9543352,5884835,-3658517,988082374,1006084133,18001759,92497389,84306132,-8191257,2400630,2560423,159793,1139513643,1139513643,0,2701.6329532520085,1.0,0.0023311839598970487
2020-12-22,2772.03,2774.22,2733.64,2733.68,1260761729,1881809988083713,15904088,13544478,-2359610,3026372,1261584,-1764788,4466154,3023194,-1442960,2324040,1888306,-435734,240613,112767,-127846,429574,327793,-101781,19125647,18587516,-538131,45516488,38745638,-6770850,9326496,7197586,-2128910,1107031377,1127009159,19977782,95611722,84798738,-10812984,3275646,3010608,-265038,1260761729,1260761729,0,2704.6814260733604,1.0,-0.016316511416059946
2020-12-23,2737.74,2769.08,2716.28,2759.82,1121346859,1901461519264269,14713073,18451681,3738608,2677327,2144018,-533309,7030221,4545077,-2485144,3496496,3022432,-474064,298214,92126,-206088,386328,462286,75958,20540736,20014586,-526150,49142395,48732206,-410189,6316518,7693822,1377304,966463758,964057098,-2406660,97353968,98412364,1058396,2070220,2451369,381149,1121346859,1121346859,0,2709.9264786158074,1.0,0.009516773382769182
2020-12-24,2762.6,2812.16,2762.6,2806.86,1030890446,1936826862099535,15909890,25538290,9628400,2544168,1385724,-1158444,4995562,4587383,-408179,2529938,3167936,637998,208668,313651,104983,205394,418281,212887,21879026,20248180,-1630846,48272646,55659445,7386799,7569676,8893822,1324146,891977319,877734564,-14242755,80923399,86068433,5145034,2147406,2534182,386776,1030890446,1030890446,0,2719.1472722739986,1.0,0.016900960613202256
2020-12-28,2820.95,2834.59,2799.56,2808.6,1006249698,1938374378317299,16045746,30658974,14613228,3042008,2347334,-694674,7619251,5702304,-1916947,3251657,4181305,929648,186131,835366,649235,922482,293241,-629241,27614414,25537636,-2076778,58681689,69556160,10874471,15667797,19558571,3890774,841284042,824830620,-16453422,88432478,89902125,1469647,2183692,2402222,218530,1006249698,1006249698,0,2727.6564560191623,1.0,0.0006197177277328052
2020-12-29,2810.55,2823.44,2792.06,2820.51,1046839004,1944111085790440,32093361,10243015,-21850346,2102814,939303,-1163511,7572929,5051915,-2521014,3861883,1911718,-1950165,2362321,189251,-2173070,302081,747033,444952,25303304,19538710,-5764594,73598693,38620945,-34977748,7523945,6998204,-525741,865896629,906864630,40968001,96914872,91802035,-5112837,2904865,2553190,-351675,1046839004,1046839004,0,2736.48914214521,1.0,0.004231581110327106
2020-12-30,2820.36,2878.21,2809.35,2873.47,1074033495,1980543161609061,18089307,24698043,6608736,2291766,977167,-1314599,6246811,3752151,-2494660,3639555,2068833,-1570722,261756,91672,-170084,209505,729953,520448,21919526,20324638,-1594888,52658226,52642457,-15769,12635465,5407254,-7228211,921548910,922232108,683198,84499053,91161543,6662490,2691841,2590133,-101708,1074033495,1074033495,0,2749.5194355603735,1.0,0.018602639019204628
2021-01-04,2874.5,2946.54,2869.11,2944.45,1026510465,2028846031822322,27217819,23531648,-3686171,7601937,3269468,-4332469,10602730,4726174,-5876556,3915128,3746999,-168129,332482,277829,-54653,209334,527274,317940,32486511,28044622,-4441889,82365941,64124014,-18241927,9927691,7606536,-2321155,843922745,857230670,13307925,87862583,94987851,7125268,2431505,2561394,129889,1026510465,1026510465,0,2768.062190292749,1.0,0.02440168376515545
2021-01-05,2943.67,2990.57,2921.84,2990.57,1519911750,2059743507955076,35744759,45056562,9311803,4124780,2533297,-1591483,7314772,6521559,-793213,4270546,2695334,-1575212,401886,87107,-314779,499914,392088,-107826,34638956,29426869,-5212087,86995613,86712816,-282797,27777392,7420513,-20356879,1276992227,1298327228,21335001,124530525,124258962,-271563,3615993,3192231,-423762,1519911750,1519911750,0,2789.2282283294244,1.0,0.0155419622388415
2021-01-06,2993.34,3027.16,2961.37,2968.21,1793418534,2044102754101965,46053978,27608666,-18445312,4422965,2817223,-1605742,8346722,6689618,-1657104,4580350,3130302,-1450048,1144860,191764,-953096,320743,306861,-13882,41181066,36699548,-4481518,106050684,77443982,-28606702,9744124,11507321,1763197,1534946109,1554410346,19464237,138593434,146103262,7509828,4084183,3953623,-130560,1793418534,1793418534,0,2806.2538553940885,1.0,-0.0075049271663532565
2021-01-07,2980.75,3055.28,2980.75,3031.68,1524654500,2086578562420457,25905775,48426705,22520930,4078134,3810475,-267659,8827479,9787240,959761,5831385,4158350,-1673035,562182,174631,-387551,411589,296609,-114980,35809869,31575843,-4234026,81426413,98229853,16803440,12609862,7683149,-4926713,1304095657,1280137770,-23957887,123465687,135307632,11841945,3056881,3296096,239215,1524654500,1524654500,0,2827.6974998102883,1.0,0.02115784379407684
2021-01-08,3040.11,3161.11,3040.11,3152.18,1297903388,2170537648432200,39503376,31095926,-8407450,5888853,1694471,-4194382,11473977,7368068,-4105909,5714620,3327996,-2386624,391699,115660,-276039,538207,366846,-171361,41822664,36477902,-5344762,105333396,80446869,-24886527,7669510,9004219,1334709,1056395911,1062624245,6228334,125880043,143091021,17210978,2624528,2737034,112506,1297903388,1297903388,0,2858.5638723222773,1.0,0.0389773556509026
2021-01-11,3161.9,3266.23,3096.19,3148.45,1712525848,2171629411681152,64928771,37402178,-27526593,4978166,1541944,-3436222,12077154,4758947,-7318207,6682989,2800861,-3882128,420750,414345,-6405,229884,392219,162335,50029453,42477127,-7552326,139347167,89787621,-49559546,12981488,10548740,-2432748,1370792046,1420323370,49531324,185632447,188311011,2678564,3772700,3555106,-217594,1712525848,1712525848,0,2886.139267598532,1.0,-0.0011840087215881558
2021-01-12,3145.87,3154.79,3047.56,3125.95,1390617827,2155702540092842,37801938,25316161,-12485777,3089762,1802522,-1287240,10122207,4686635,-5435572,4023286,3502475,-520811,572532,180446,-392086,397430,321037,-76393,39934015,35571410,-4362605,95941170,71380686,-24560484,7019685,7509341,489656,1144168695,1174948891,30780196,140541264,133770431,-6770833,2947013,3008478,61465,1390617827,1390617827,0,2908.9512448063906,1.0,-0.0071720312527820355
2021-01-13,3128.26,3164.37,3109.63,3148.29,1578042145,2169378970346017,22336327,29668258,7331931,4423098,1487767,-2935331,9851167,5378822,-4472345,4283420,2647600,-1635820,573518,303467,-270051,508026,495276,-12750,33319907,31268836,-2051071,75295463,71250026,-4045437,5166529,4770384,-396145,1368024910,1366152087,-1872823,126390920,132141313,5750393,3164323,3728335,564012,1578042145,1578042145,0,2931.718325219179,1.0,0.007121211304670999
2021-01-14,3148.65,3159.03,3128.72,3149.93,1233182934,2170678334111478,33812313,25113020,-8699293,2755543,1710069,-1045474,9796240,4554311,-5241929,4092005,3017914,-1074091,1180153,188784,-991369,127455,283104,155649,31495493,25849747,-5645746,83259202,60716949,-22542253,5764073,5904687,140614,1048090953,1059230580,11139627,93518060,104837535,11319475,2550646,2493183,-57463,1233182934,1233182934,0,2952.475693756194,1.0,0.0005207820740036248
2021-01-15,3153.84,3189.9,3085.9,3085.9,1331079325,2127886649457744,30072853,20794288,-9278565,2846861,1141079,-1705782,8863559,6430374,-2433185,4088784,2542501,-1546283,308819,161411,-147408,162203,280101,117898,26998952,21599135,-5399817,73342031,52948889,-20393142,5127655,13563289,8435634,1134610225,1163729976,29119751,115480811,98140908,-17339903,2518603,2696263,177660,1331079325,1331079325,0,2965.1676704768715,1.0,-0.02053688135946651
2021-01-18,3079.9,3079.9,3003.89,3013.93,1472048573,2077227073333738,22645478,25094550,2449072,2471112,1318236,-1152876,6761600,5182465,-1579135,2867429,3681705,814276,263984,80037,-183947,196148,316909,120761,35321994,29153789,-6168205,70527745,64827691,-5700054,7512434,6313936,-1198498,1270483687,1285800015,15316328,120350740,111740468,-8610272,3173967,3366463,192496,1472048573,1472048573,0,2969.806183267957,1.0,-0.0235984740245676
2021-01-19,3013.05,3107.0,3011.32,3092.66,1353312434,2131564250218193,13992565,27393655,13401090,2122324,1842880,-279444,7740948,7331740,-409208,2736919,2695108,-41811,391860,113442,-278418,419021,283054,-135967,28838428,23798464,-5039964,56242065,63458343,7216278,6902124,6655628,-246496,1183520475,1159125232,-24395243,103967576,121163478,17195902,2680194,2909753,229559,1353312434,1353312434,0,2981.4926429986167,1.0,0.02578668703776001
2021-01-20,3115.04,3145.01,3077.15,3114.55,1192695289,2146526770490918,25584466,15504350,-10080116,2530140,1406060,-1124080,8106713,4740035,-3366678,4204627,2360729,-1843898,182144,88078,-94066,137315,300932,163617,29439586,22746124,-6693462,70184991,47146308,-23038683,5947195,5153289,-793906,1010578768,1042185685,31606917,103998394,96050127,-7948267,1985941,2159880,173939,1192695289,1192695289,0,2994.149713701241,1.0,0.007053117502314573
2021-01-21,3123.27,3163.21,3123.27,3160.84,1360065480,2179020942615826,18482914,20216751,1733837,3032118,1382149,-1649969,6625819,4960720,-1665099,3543737,2586437,-957300,635314,67795,-567519,8696961,232482,-8464479,28163779,21290318,-6873461,69180642,50736652,-18443990,13051423,5969332,-7082091,1168810381,1177175802,8365421,106653326,123863554,17210228,2369708,2320140,-49568,1360065480,1360065480,0,3010.0061141789847,1.0,0.014753135534571719
